time_s,Fp,F3,F4,Cz,T3,T4,O1,O2
4.552000,-23.5140,8.6725,0.9835,-9.6560,20.6530,0.0894,-21.8153,-21.7259
4.556000,-16.8979,2.5928,-6.5267,-10.7288,23.3352,-5.5432,-21.6365,-17.0767
4.560000,-1.2517,-4.0233,-15.5568,-5.0068,29.8619,-5.4538,-24.4081,-13.1428
4.564000,13.1428,-4.3809,-24.2293,-4.6492,30.6666,-8.1360,-25.8386,-22.7988
4.568000,8.6725,-15.3780,-23.1564,-7.2420,22.2623,-8.8513,-23.4246,-31.2924
4.572000,-3.1292,-26.8221,-21.6365,-9.9242,10.6394,-7.5102,-16.8979,-34.7793
4.576000,-4.5598,-31.9183,-32.0077,-3.2187,10.9971,-10.9076,-5.6326,-28.6996
4.580000,0.8047,-24.2293,-34.3323,10.5500,20.0272,-12.2488,3.8445,-23.1564
4.584000,1.0729,-13.0534,-27.8056,22.6200,19.8483,-10.5500,4.2915,-24.3187
4.588000,-5.0068,-9.2983,-16.8085,18.4178,16.7191,-7.7784,3.8445,-23.1564
4.592000,-8.5831,-16.2721,-9.7454,8.4043,8.4043,-14.2157,7.7784,-14.8416
4.596000,-1.0729,-13.6793,-17.0767,0.1788,10.7288,-21.1000,12.8746,-5.9009
4.600000,19.4013,-9.5665,-34.3323,-1.1623,6.5267,-31.2924,8.4937,0.4470
4.604000,15.7356,-8.7619,-33.7958,-5.0068,-2.1458,-28.7890,12.2488,-4.3809
4.608000,10.9076,-20.7424,-34.3323,-11.5335,-14.2157,-26.0174,13.2322,-3.8445
4.612000,1.8775,-27.8056,-43.0942,-16.1827,-17.4344,-29.1467,13.0534,-2.2352
4.616000,1.2517,-22.7988,-54.2700,-8.4043,-16.5403,-27.8950,8.8513,-5.2750
4.620000,-2.5034,-13.1428,-53.1971,-1.6093,-11.9805,-22.7094,3.7551,-1.3411
4.624000,-9.2089,-10.4606,-42.2001,3.4869,-8.7619,-12.1593,6.1691,-3.5763
4.628000,-15.9144,-13.5005,-34.4217,2.3246,-10.6394,-5.3644,7.4208,0.8047
4.632000,-16.3615,-12.8746,-37.5509,0.0894,-4.6492,-10.0136,8.6725,5.3644
4.636000,-3.6657,-5.9903,-38.3556,1.6093,9.2089,-12.8746,-0.4470,9.2983
4.640000,1.3411,0.8941,-32.5441,7.3314,19.0437,-12.5170,-11.4441,8.4937
4.644000,4.3809,-1.7881,-30.1301,5.1856,22.7094,-12.2488,-17.6132,3.4869
4.648000,7.3314,-5.1856,-28.1632,-2.6822,20.9212,-9.2089,-17.1661,0.6258
4.652000,12.2488,-13.8581,-40.1437,-7.9572,25.2128,-17.3450,-17.8814,-1.4305
4.656000,16.7191,-13.0534,-48.9950,-1.7881,30.8454,-19.6695,-18.5072,-5.5432
4.660000,10.8182,-10.7288,-50.2467,19.0437,31.7395,-13.2322,-19.3119,-10.0136
4.664000,-2.5928,-11.3547,-42.2895,27.1797,29.1467,-0.8047,-19.4013,-14.4839
4.668000,-8.4043,-12.2488,-30.7560,28.5208,26.8221,6.4373,-11.7123,-5.5432
4.672000,-13.5005,-5.7220,-30.8454,38.6238,29.7725,-0.9835,-6.2585,1.6093
4.676000,-11.4441,6.1691,-32.1865,48.8162,36.5675,-2.0564,-3.3081,10.9971
4.680000,-9.9242,14.8416,-25.1234,53.5548,40.2331,0.2682,-10.0136,10.1030
4.684000,-8.1360,14.6627,-13.6793,48.6374,37.2827,2.0564,-7.3314,10.2818
4.688000,-10.6394,8.6725,-6.3479,31.5607,28.2526,-1.5199,-0.6258,14.0369
4.692000,-3.9339,-0.1788,-14.0369,17.6132,26.1962,-7.1526,0.9835,14.0369
4.696000,4.9174,-5.4538,-21.5471,11.8017,21.1000,-12.1593,0.8941,14.5733
4.700000,-5.3644,-16.8085,-28.9679,12.8746,5.2750,-3.3081,2.4140,-1.3411
4.704000,-12.9640,-21.1895,-24.7657,8.1360,3.1292,4.8280,13.2322,-4.5598
4.708000,-17.2555,-20.7424,-25.8386,10.4606,-0.4470,3.3975,23.1564,-1.4305
4.712000,-15.1992,-14.8416,-26.8221,15.1992,3.2187,-1.9670,24.0505,-0.9835
4.716000,-16.9873,-12.6064,-29.5043,23.6034,5.9903,0.5364,16.4509,-2.0564
4.720000,-17.2555,-12.6958,-17.3450,24.0505,3.4869,2.9504,14.9310,-4.6492
4.724000,-12.4276,-12.4276,-10.3712,14.9310,5.4538,1.6093,14.3051,-3.0398
4.728000,1.6093,-17.9708,-13.6793,6.7055,10.1924,-9.8348,19.2225,-1.7881
4.732000,15.3780,-24.9445,-22.0835,0.8047,10.1924,-21.5471,17.6132,-8.9407
4.736000,18.5072,-25.9280,-27.6268,0.0894,7.2420,-26.0174,7.9572,-22.1729
4.740000,15.0204,-33.9746,-25.2128,-1.1623,-1.3411,-22.7988,6.3479,-36.5675
4.744000,11.5335,-35.6734,-26.5539,-5.9009,-9.3877,-19.7589,14.9310,-36.6569
4.748000,14.8416,-36.7463,-35.4052,-1.7881,-14.0369,-21.9941,22.6200,-32.5441
4.752000,7.6890,-30.6666,-43.9882,7.0632,-14.6627,-27.4479,29.5043,-30.6666
4.756000,1.5199,-17.3450,-43.8988,23.3352,-11.2653,-24.3187,26.8221,-31.3818
4.760000,-7.0632,-11.8017,-31.4713,28.4314,-11.0865,-18.7755,28.5208,-22.7988
4.764000,-15.0204,-7.3314,-21.4577,25.2128,-12.9640,-16.8979,33.4382,-10.2818
4.768000,-12.7852,0.7153,-18.4178,21.3683,-6.3479,-20.9212,38.2662,-3.2187
4.772000,-7.9572,0.6258,-27.2691,19.0437,-1.5199,-29.1467,38.3556,0.9835
4.776000,-3.0398,2.3246,-32.9018,20.0272,5.9009,-32.1865,27.3585,-3.2187
4.780000,-5.2750,-5.9903,-27.5373,13.2322,3.3975,-32.6335,19.0437,-11.9805
4.784000,-12.0699,-13.9475,-26.9115,3.3975,-6.0797,-31.4713,19.5801,-14.0369
4.788000,-10.0136,-16.2721,-36.7463,-3.3081,-8.8513,-35.6734,24.1399,-14.2157
4.792000,-8.9407,-17.7920,-47.5645,0.6258,-5.2750,-34.5111,23.5140,-15.1098
4.796000,-15.5568,-15.8250,-46.0446,4.2915,-3.0398,-27.2691,20.3848,-19.4907
4.800000,-31.8289,-11.4441,-22.7094,5.4538,-4.8280,-9.4771,9.8348,-11.1759
4.804000,-30.3984,-4.4703,-13.6793,5.7220,3.0398,-2.4140,15.1098,-0.2682
4.808000,-21.5471,1.6093,-16.0933,9.9242,17.0767,-4.1127,9.0301,-3.3081
4.812000,-11.8017,-21.4577,-42.3789,33.7064,11.7123,-11.8911,-21.0106,-18.6861
4.816000,-19.8483,16.2721,24.0505,26.4645,35.6734,-9.3877,5.3644,-30.4878
4.820000,-15.1098,-14.8416,-12.2488,-21.1895,38.4450,37.7297,-23.9611,-39.2497
4.824000,-6.7949,5.3644,-0.8047,2.1458,32.7229,0.7153,-15.9144,-49.6209
4.828000,18.4178,-7.2420,-5.1856,11.1759,45.2399,0.5364,-0.2682,-17.8814
4.832000,-2.4140,-5.7220,-15.1992,-8.3148,46.4022,-21.0106,-28.2526,-56.0582
4.836000,-17.1661,-16.0038,1.0729,-4.7386,22.5306,-0.3576,-28.3420,-53.6442
4.840000,-18.4178,-1.6987,7.1526,6.5267,12.6064,3.0398,-32.8124,-67.0552
4.844000,-13.3216,-2.5034,23.8717,2.0564,12.5170,5.7220,-22.4411,-32.9018
4.848000,-18.8649,1.4305,13.1428,15.3780,17.0767,0.4470,-11.5335,-19.5801
4.852000,4.3809,10.8182,24.6763,25.3916,17.3450,6.8843,-6.6161,-16.4509
4.856000,-2.2352,11.6229,35.4052,18.6861,17.9708,8.0466,-19.2225,-32.3653
4.860000,-4.2915,-0.0000,41.8425,10.7288,15.5568,2.1458,-18.6861,-24.3187
4.864000,-0.3576,-6.6161,37.6403,3.0398,6.5267,-6.7949,-8.4043,-18.3284
4.868000,6.0797,2.6822,18.5966,-6.8843,-3.0398,-11.9805,-7.2420,-18.6861
4.872000,6.6161,-8.5831,6.9737,-9.0301,-1.5199,-14.6627,-10.3712,-34.2429
4.876000,1.8775,-14.3051,3.7551,-22.1729,-12.8746,-12.2488,-14.3051,-36.6569
4.880000,-3.3975,-20.1166,5.9009,-30.1301,-25.3916,-9.0301,-15.6462,-36.5675
4.884000,-2.1458,-10.7288,-2.3246,-31.1136,-34.0641,-6.7055,-8.1360,-23.6034
4.888000,3.4869,-2.5928,-9.6560,-27.5373,-33.7958,-5.2750,-5.9903,-12.9640
4.892000,4.2915,-0.0000,-8.9407,-20.0272,-29.5043,1.9670,-4.0233,-15.2886
4.896000,-4.3809,3.3081,0.4470,-15.4674,-30.3984,3.6657,-11.8911,-12.4276
4.900000,0.1788,4.0233,7.7784,-26.7327,-29.6831,-12.4276,-8.4937,-4.0233
4.904000,13.3216,4.4703,-1.4305,-18.2390,-19.8483,-15.8250,-2.1458,-3.3081
4.908000,23.3352,-0.3576,-6.9737,-18.4178,-14.2157,-22.0835,-5.7220,-9.4771
4.912000,22.5306,-8.4043,-6.6161,-20.2954,-17.0767,-24.7657,-18.4178,-25.5704
4.916000,21.1895,-14.0369,-6.7949,-24.7657,-21.5471,-27.9844,-22.5306,-30.3090
4.920000,23.2458,-7.8678,-15.6462,-20.3848,-18.5072,-28.4314,-16.4509,-20.8318
4.924000,27.6268,4.0233,-21.0106,-10.4606,-8.8513,-22.1729,-3.5763,-11.8017
4.928000,23.4246,10.1924,-22.4411,6.4373,1.0729,-13.4110,-4.4703,-13.1428
4.932000,9.4771,14.0369,-11.8911,14.6627,1.9670,-5.8115,-13.9475,-11.9805
4.936000,2.6822,16.2721,0.0894,18.8649,2.5928,-6.8843,-14.4839,-6.0797
4.940000,9.2983,22.0835,5.3644,22.1729,8.4937,-9.0301,-6.8843,6.8843
4.944000,16.3615,23.8717,3.3081,28.9679,15.9144,-13.4110,0.1788,11.1759
4.948000,22.6200,23.2458,-0.8941,29.3255,24.4975,-11.0865,-2.4140,3.5763
4.952000,16.8979,12.4276,-1.3411,20.2954,21.6365,-14.0369,-10.7288,-5.3644
4.956000,10.4606,-1.5199,-3.7551,7.3314,14.3945,-21.1000,-16.8979,-6.9737
4.960000,8.1360,-4.6492,-14.3051,-0.4470,9.0301,-20.8318,-11.6229,-7.5996
4.964000,7.7784,0.2682,-28.2526,4.4703,7.0632,-13.8581,-5.4538,-6.9737
4.968000,-1.4305,2.6822,-29.7725,13.1428,8.4937,1.1623,-9.6560,-10.6394
4.972000,-14.8416,-2.2352,-22.9776,17.1661,3.7551,5.8115,-20.2060,-17.8814
4.976000,-21.7259,-4.6492,-16.5403,10.1924,1.9670,10.6394,-22.7988,-10.8182
4.980000,-17.1661,-1.9670,-10.4606,8.8513,0.0894,16.3615,-20.0272,-2.9504
4.984000,-6.3479,2.2352,-9.1195,12.2488,10.4606,22.9776,-6.2585,2.5034
4.988000,-1.6987,2.5034,-3.2187,20.8318,19.6695,25.3916,-6.3479,-1.6093
4.992000,-0.0894,-4.5598,2.4140,15.6462,19.1331,18.1496,-15.7356,-15.1098
4.996000,2.0564,-15.1992,10.0136,6.5267,13.3216,7.3314,-25.9280,-22.7988
5.000000,20.5636,-22.4411,-6.3479,0.7153,9.1195,1.2517,-17.2555,-28.1632
5.004000,22.9776,-15.5568,-12.7852,5.2750,9.7454,8.8513,-12.4276,-34.5111
5.008000,14.9310,-18.5966,-10.2818,11.6229,3.3975,15.9144,-12.8746,-40.8590
5.012000,4.4703,-17.7920,-8.8513,8.7619,-4.2915,15.1098,-20.0272,-37.8191
5.016000,2.9504,-13.1428,-16.0933,8.4937,-8.1360,10.4606,-14.2157,-25.7492
5.020000,13.8581,-0.9835,-22.7988,18.3284,-8.5831,11.3547,3.8445,-13.4110
5.024000,22.0835,13.1428,-17.2555,32.2759,1.9670,19.7589,9.3877,-6.7055
5.028000,20.3848,13.7687,-11.2653,36.8357,3.3975,24.2293,8.5831,-8.0466
5.032000,18.6861,5.8115,-7.2420,27.8950,-3.9339,15.4674,5.4538,-3.3975
5.036000,23.5140,-2.3246,-15.1098,15.5568,-10.9971,1.6093,12.9640,1.6987
5.040000,33.1700,-4.3809,-25.1234,12.6064,-11.8017,-2.9504,21.3683,5.3644
5.044000,41.2166,-2.7716,-34.2429,14.2157,-5.9009,-0.5364,21.7259,-1.5199
5.048000,34.0641,-11.4441,-40.7696,8.7619,-12.6064,3.9339,12.7852,-10.1030
5.052000,19.2225,-18.2390,-47.0281,-3.4869,-23.6928,2.6822,10.3712,-15.7356
5.056000,12.8746,-20.5636,-57.9357,-13.6793,-28.5208,-0.9835,16.9873,-8.7619
5.060000,14.6627,-8.9407,-61.5120,-8.1360,-26.1962,6.5267,23.2458,-0.4470
5.064000,21.1000,1.2517,-53.7336,3.0398,-17.7026,16.8979,27.9844,3.3975
5.068000,16.0933,5.9009,-46.4916,8.6725,-12.4276,23.9611,25.7492,3.9339
5.072000,5.2750,1.5199,-33.4382,3.3081,-8.7619,17.5238,16.9873,2.7716
5.076000,8.4937,0.4470,-32.9912,1.8775,-10.4606,7.8678,18.8649,8.7619
5.080000,24.1399,4.2021,-36.5675,5.3644,-2.5034,5.0962,21.6365,6.7055
5.084000,28.4314,3.1292,-40.4119,12.4276,7.3314,7.2420,22.7988,2.0564
5.088000,27.8056,0.6258,-35.7628,5.9009,12.6958,6.4373,11.3547,-6.0797
5.092000,17.1661,-6.7055,-35.4946,-4.2021,7.8678,4.2021,1.3411,-9.5665
5.096000,12.7852,-11.6229,-38.3556,-3.6657,2.1458,-1.6987,4.5598,-11.3547
5.100000,16.0933,-2.5928,-46.7598,17.5238,16.8085,9.5665,10.1030,-4.5598
5.104000,8.4043,4.7386,-35.8522,26.0174,17.8814,21.7259,8.1360,2.4140
5.108000,-1.3411,9.6560,-21.5471,28.4314,16.0933,22.5306,6.3479,9.1195
5.112000,-4.2021,10.8182,-13.5005,24.3187,11.6229,21.5471,14.0369,15.9144
5.116000,6.2585,14.6627,-9.5665,29.9513,15.3780,18.6861,22.1729,18.8649
5.120000,14.7521,21.9047,-7.2420,35.3158,21.7259,23.0670,26.2856,17.5238
5.124000,16.4509,19.1331,-0.9835,34.4217,23.6928,26.3751,19.2225,11.0865
5.128000,12.4276,4.9174,0.8941,17.3450,13.2322,21.0106,10.2818,5.7220
5.132000,4.6492,-6.9737,-5.8115,2.5928,2.8610,14.0369,8.2254,7.1526
5.136000,5.0962,-14.5733,-19.7589,-5.0068,-2.2352,11.8911,10.9971,1.5199
5.140000,8.1360,-19.2225,-26.3751,-2.9504,-7.1526,20.5636,12.9640,-4.9174
5.144000,1.1623,-22.2623,-22.5306,1.0729,-13.6793,28.1632,7.3314,-10.4606
5.148000,-12.0699,-24.4081,-11.9805,-6.0797,-23.7823,34.4217,4.2021,-6.7949
5.152000,-19.4013,-26.9115,-7.5996,-9.2983,-31.7395,30.3090,4.2021,0.5364
5.156000,-14.3945,-24.0505,-9.3877,-6.8843,-28.1632,32.8124,10.8182,0.8047
5.160000,-1.0729,-18.2390,-7.2420,-2.9504,-16.7191,35.0475,11.0865,0.4470
5.164000,10.6394,-9.0301,0.6258,-2.4140,-16.0933,34.4217,11.4441,-5.2750
5.168000,14.8416,-9.6560,5.9903,-14.1263,-25.4810,23.5140,8.1360,-11.1759
5.172000,14.5733,-18.8649,3.0398,-28.1632,-31.2924,13.1428,5.8115,-12.9640
5.176000,24.1399,-25.3916,-8.6725,-34.8687,-31.2030,5.4538,10.8182,-24.8551
5.180000,36.8357,-23.6034,-14.3945,-28.2526,-31.5607,5.5432,10.5500,-29.7725
5.184000,38.6238,-20.0272,-18.4178,-21.7259,-33.5276,4.6492,5.2750,-35.4052
5.188000,30.5772,-17.1661,-16.0933,-25.3916,-40.8590,5.7220,5.3644,-29.1467
5.192000,20.8318,-20.7424,-18.8649,-26.5539,-49.7997,-2.0564,9.5665,-24.2293
5.196000,22.9776,-15.1992,-24.3187,-12.5170,-38.7132,-2.6822,18.4178,-17.1661
5.200000,33.0806,13.3216,-16.5403,6.4373,-25.2128,6.3479,19.6695,-5.6326
5.204000,28.1632,22.7094,-4.6492,2.8610,-27.0903,2.3246,16.4509,1.8775
5.208000,26.5539,19.2225,-2.7716,-9.4771,-29.4149,-8.2254,26.3751,4.2021
5.212000,30.7560,12.5170,-10.2818,-13.6793,-30.3090,-17.7920,27.3585,-4.2021
5.216000,34.1535,12.6064,-25.4810,-13.5005,-23.6928,-15.5568,23.6928,-14.5733
5.220000,32.8124,13.6793,-36.2992,-12.6064,-24.9445,-13.5899,16.6297,-21.0106
5.224000,19.9378,7.7784,-29.0573,-14.9310,-32.9018,-8.8513,8.4043,-19.9378
5.228000,7.7784,-1.2517,-27.9844,-24.8551,-35.4946,-9.2089,10.4606,-19.0437
5.232000,-1.8775,-7.3314,-38.4450,-25.0340,-36.6569,-6.7055,9.3877,-17.3450
5.236000,0.0894,-0.6258,-42.0213,-16.8979,-23.6928,3.2187,2.0564,-24.4081
5.240000,-6.0797,9.5665,-29.7725,-1.9670,-16.2721,14.0369,-5.9903,-23.2458
5.244000,-13.5899,14.2157,-12.0699,2.0564,-16.4509,16.8979,-10.4606,-19.1331
5.248000,-18.5072,11.4441,-3.3975,-3.6657,-12.8746,12.0699,-7.5102,-14.3051
5.252000,-14.8416,10.1924,-3.1292,-7.5996,-9.2983,8.5831,-6.5267,-17.2555
5.256000,-1.6987,9.3877,-6.9737,-3.3081,-0.8047,0.8941,-10.5500,-27.6268
5.260000,9.9242,9.0301,-5.7220,0.7153,6.1691,0.8047,-18.6861,-35.2263
5.264000,6.7949,4.5598,4.0233,-3.3081,3.1292,-2.7716,-26.0174,-35.6734
5.268000,0.8047,-3.2187,1.6987,-9.9242,-2.8610,-9.5665,-26.2856,-36.9251
5.272000,-1.9670,-4.5598,-4.9174,-11.7123,-1.4305,-11.9805,-24.9445,-40.8590
5.276000,-2.0564,-5.7220,-8.7619,-3.0398,2.8610,-10.4606,-25.3022,-42.8259
5.280000,-4.7386,6.6161,-6.8843,11.9805,10.6394,-2.1458,-23.4246,-37.2827
5.284000,-11.1759,12.6958,7.8678,23.8717,9.1195,1.8775,-20.5636,-23.9611
5.288000,-14.3945,9.8348,14.0369,18.6861,2.5034,1.5199,-8.6725,-10.2818
5.292000,-13.2322,11.5335,13.6793,17.4344,-3.5763,-2.7716,-5.0962,-2.5928
5.296000,-2.6822,14.8416,7.4208,21.0106,2.7716,-3.3081,-12.8746,-3.9339
5.300000,3.3975,4.3809,13.4110,14.0369,-7.7784,-2.8610,-18.0602,-7.5102
5.304000,1.2517,-3.3081,12.5170,2.5928,-15.8250,-6.8843,-13.0534,-4.6492
5.308000,3.1292,-9.3877,5.6326,-4.2021,-26.9115,-9.9242,-4.2021,-9.2089
5.312000,9.1195,-13.0534,-14.1263,-3.8445,-26.6433,-14.2157,-7.3314,-17.7026
5.316000,2.0564,-12.4276,-18.4178,5.9903,-29.5937,-11.1759,-16.8085,-23.6928
5.320000,-5.1856,-16.4509,-16.1827,10.6394,-38.1768,-1.0729,-13.4110,-16.6297
5.324000,-12.4276,-12.4276,-10.1030,11.4441,-43.5412,2.2352,-1.4305,-6.5267
5.328000,-9.4771,-7.5996,-12.6958,14.8416,-48.7268,5.2750,8.1360,0.2682
5.332000,-6.9737,0.4470,-15.6462,22.4411,-41.2166,5.3644,7.5996,-1.5199
5.336000,-2.5034,3.6657,-14.0369,24.1399,-35.8522,2.8610,-2.5034,-2.8610
5.340000,4.4703,2.9504,-7.7784,17.4344,-34.2429,1.9670,-3.1292,0.8941
5.344000,13.5005,-0.1788,-6.0797,11.0865,-34.7793,-3.2187,5.1856,7.0632
5.348000,25.3022,-1.7881,-12.6958,3.7551,-32.8124,-11.9805,5.1856,1.2517
5.352000,35.5840,-4.8280,-29.8619,6.8843,-29.8619,-20.1166,0.4470,-6.2585
5.356000,37.6403,-8.4043,-38.1768,11.9805,-27.7162,-21.1000,-7.5996,-9.9242
5.360000,25.4810,-8.7619,-36.9251,16.4509,-23.0670,-19.2225,-7.8678,-5.1856
5.364000,19.4013,-3.9339,-32.6335,21.0106,-21.7259,-17.7920,-0.2682,6.7055
5.368000,15.8250,0.4470,-27.4479,29.2361,-18.4178,-16.0038,5.6326,14.7521
5.372000,17.1661,11.5335,-33.8852,41.2166,-9.2089,-12.1593,2.7716,14.4839
5.376000,11.1759,21.1000,-28.4314,53.8230,-0.7153,-8.7619,0.1788,17.9708
5.380000,5.9903,22.0835,-19.8483,56.4158,2.2352,-6.2585,2.4140,27.0009
5.384000,7.5102,23.7823,-9.5665,50.4255,3.1292,-5.2750,10.6394,36.5675
5.388000,11.0865,19.1331,-11.7123,47.2963,4.4703,-10.4606,19.4013,33.0806
5.392000,14.5733,12.7852,-22.2623,48.8162,3.4869,-10.0136,14.0369,24.7657
5.396000,12.6064,3.7551,-33.1700,46.4916,0.9835,-4.7386,4.5598,16.7191
5.400000,-4.3809,-12.7852,-32.1865,34.3323,-10.8182,4.8280,-3.8445,18.0602
5.404000,-2.8610,-15.1992,-29.1467,42.1107,-8.6725,16.3615,6.0797,18.5072
5.408000,-9.6560,-8.9407,-32.3653,49.5315,-7.4208,29.5937,5.3644,8.9407
5.412000,-21.9941,-9.5665,-34.1535,47.3857,-7.2420,35.7628,-4.0233,5.3644
5.416000,-26.7327,-13.0534,-25.3916,44.7035,-9.3877,41.4848,-8.5831,7.7784
5.420000,-21.9941,-16.5403,-7.5102,46.4916,-9.7454,42.5577,-3.0398,17.7026
5.424000,-11.6229,-14.3945,1.6093,48.9950,-7.4208,40.0543,6.8843,20.7424
5.428000,2.1458,-13.4110,0.4470,50.6937,-9.0301,35.8522,6.8843,7.0632
5.432000,10.9076,-15.6462,-6.4373,41.3954,-3.7551,30.4878,-0.8941,-2.2352
5.436000,8.6725,-24.0505,-9.2983,33.7958,-4.7386,27.3585,-9.3877,-5.9903
5.440000,12.6958,-34.1535,-7.0632,23.9611,-11.4441,19.4907,-6.1691,-2.6822
5.444000,20.4742,-37.4615,-13.5899,26.1068,-10.0136,17.0767,4.2021,-4.6492
5.448000,25.3916,-31.2924,-23.6928,32.4547,-5.1856,14.1263,5.4538,-12.9640
5.452000,16.9873,-28.1632,-25.4810,37.2827,-0.8941,19.3119,1.7881,-15.3780
5.456000,1.8775,-26.6433,-20.6530,36.2992,3.4869,17.6132,1.8775,-2.9504
5.460000,1.4305,-25.2128,-5.0962,36.3886,3.3975,17.2555,12.1593,7.2420
5.464000,2.7716,-18.3284,-0.6258,38.8026,-3.8445,13.8581,21.7259,18.3284
5.468000,10.6394,-10.2818,-4.9174,39.2497,-2.2352,9.8348,25.7492,15.9144
5.472000,9.0301,-7.4208,-12.3382,36.2992,-1.7881,1.0729,19.0437,13.6793
5.476000,6.7055,-14.7521,-14.3051,20.8318,-7.5996,-0.2682,17.0767,13.7687
5.480000,9.7454,-25.0340,-9.7454,9.9242,-18.7755,-5.3644,18.4178,15.1098
5.484000,19.6695,-26.6433,-17.7026,1.9670,-23.4246,0.2682,20.2954,12.6958
5.488000,24.2293,-26.1068,-33.4382,2.6822,-26.4645,1.4305,19.6695,7.4208
5.492000,16.7191,-23.3352,-42.4683,-2.8610,-30.2196,5.9009,4.6492,2.9504
5.496000,-0.0894,-23.0670,-40.0543,-3.7551,-32.4547,10.5500,-1.6987,5.1856
5.500000,-5.3644,-10.1924,-26.6433,-0.3576,-25.9280,19.2225,13.9475,19.1331
5.504000,-2.6822,0.8047,-27.9844,6.0797,-20.6530,26.7327,17.9708,11.8017
5.508000,-5.0962,4.6492,-23.8717,6.4373,-16.8085,23.1564,11.8017,7.4208
5.512000,-10.5500,-0.8941,-16.0038,2.3246,-14.6627,19.7589,-3.1292,5.0068
5.516000,-8.9407,-7.6890,-6.9737,-8.7619,-18.4178,12.6064,-7.9572,1.9670
5.520000,4.7386,-6.0797,-7.5996,-15.0204,-21.3683,6.2585,-2.5034,-2.9504
5.524000,17.9708,-0.5364,-19.6695,-15.9144,-15.8250,5.2750,0.0894,-12.1593
5.528000,18.0602,-3.7551,-29.7725,-11.8017,-7.9572,4.2915,-9.2089,-21.8153
5.532000,11.4441,-12.9640,-30.9348,-15.2886,-4.8280,4.2915,-24.0505,-21.9941
5.536000,8.3148,-16.0933,-22.8882,-20.3848,-5.9903,3.7551,-23.2458,-16.2721
5.540000,10.1030,-11.8911,-13.3216,-12.2488,-0.7153,7.5102,-13.5005,-3.7551
5.544000,13.5005,4.3809,-11.0865,0.9835,6.0797,13.9475,-9.0301,0.8941
5.548000,5.6326,12.5170,-5.7220,9.4771,17.2555,18.7755,-10.6394,4.2021
5.552000,-4.5598,8.0466,6.7055,10.3712,16.8979,19.9378,-20.9212,10.1030
5.556000,-5.2750,2.5928,12.3382,-0.7153,10.8182,14.7521,-23.4246,11.1759
5.560000,-0.3576,6.6161,16.9873,-10.1924,7.6890,8.9407,-13.4110,13.0534
5.564000,9.2983,6.1691,9.2983,-6.8843,4.3809,6.8843,-12.1593,7.5102
5.568000,11.8911,2.8610,4.6492,-7.7784,4.2021,2.8610,-19.4907,-5.2750
5.572000,7.5102,-14.6627,4.9174,-14.1263,-3.9339,-0.7153,-28.6996,-11.7123
5.576000,2.2352,-27.0903,5.4538,-28.8785,-15.5568,1.0729,-31.9183,-11.8017
5.580000,5.6326,-24.1399,4.8280,-26.9115,-21.1895,5.9903,-25.8386,-11.7123
5.584000,7.2420,-16.9873,-0.3576,-19.9378,-21.2789,13.2322,-22.2623,-18.7755
5.588000,2.1458,-14.1263,0.8941,-15.1992,-17.2555,23.6034,-26.2856,-21.7259
5.592000,-11.4441,-14.0369,13.1428,-18.2390,-19.1331,27.8056,-32.9018,-13.2322
5.596000,-12.7852,-16.7191,22.8882,-22.7094,-23.3352,23.4246,-32.9018,-8.4937
5.600000,5.9009,-2.1458,21.0106,-23.3352,-26.3751,14.7521,-18.3284,-13.9475
5.604000,12.4276,-1.6987,18.8649,-18.3284,-22.5306,10.1924,-22.1729,-16.3615
5.608000,12.3382,-9.0301,17.7026,-30.3090,-24.9445,1.4305,-32.8124,-19.1331
5.612000,14.0369,-16.9873,14.6627,-41.7531,-36.5675,-6.0797,-33.4382,-16.2721
5.616000,25.7492,-21.8153,5.5432,-45.4187,-45.8658,-14.9310,-27.8950,-17.7920
5.620000,32.7229,-15.9144,-2.5034,-37.7297,-44.5247,-11.1759,-21.5471,-21.6365
5.624000,30.6666,-11.0865,-6.7949,-25.2128,-34.9581,-7.6890,-21.2789,-23.2458
5.628000,23.7823,-9.4771,-3.4869,-19.0437,-29.8619,-10.1030,-25.1234,-12.4276
5.632000,19.4907,-10.4606,2.9504,-26.6433,-33.6170,-12.1593,-26.5539,-4.2021
5.636000,16.3615,0.0000,2.0564,-27.5373,-31.6501,-18.5966,-15.1098,5.0068
5.640000,19.4013,11.0865,4.7386,-18.5072,-23.9611,-20.8318,-6.7055,9.2089
5.644000,23.6034,18.7755,4.1127,-8.5831,-16.4509,-24.7657,-2.2352,6.5267
5.648000,20.9212,17.6132,11.9805,-8.8513,-18.9543,-27.6268,-9.7454,6.9737
5.652000,21.0106,6.7949,8.3148,-19.8483,-25.8386,-33.0806,-17.4344,10.1924
5.656000,30.9348,-0.8941,-3.1292,-32.6335,-28.7890,-33.7064,-14.9310,7.3314
5.660000,40.6802,-0.6258,-17.9708,-27.8950,-28.3420,-28.5208,-13.5899,0.1788
5.664000,36.7463,-0.0894,-29.8619,-20.8318,-22.5306,-19.8483,-17.1661,-3.4869
5.668000,25.5704,-6.7949,-32.8124,-20.8318,-17.7920,-13.9475,-25.8386,0.9835
5.672000,15.1098,-10.4606,-24.8551,-25.5704,-24.4081,-11.8017,-27.3585,6.1691
