time_s,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8
4.556000,14.0369,-8.1360,-17.9708,9.3877,17.7920,-15.5568,-25.2128,-24.6763
4.560000,13.5899,-11.5335,-10.2818,10.9076,21.2789,-18.5072,-19.4013,-13.2322
4.564000,10.1030,-9.5665,-7.1526,10.2818,24.8551,-16.8979,-9.2983,-0.8047
4.568000,7.5102,-6.5267,-5.1856,8.2254,22.7094,-22.5306,-9.8348,11.3547
4.572000,4.6492,-6.6161,-11.6229,10.6394,19.8483,-30.3984,-10.8182,12.2488
4.576000,0.2682,-5.8115,-13.4110,19.2225,17.1661,-32.4547,-7.7784,13.3216
4.580000,1.1623,-3.3081,-17.1661,29.3255,16.0933,-31.5607,-5.8115,20.5636
4.584000,1.0729,0.9835,-15.2886,33.8852,13.6793,-28.8785,-5.9903,23.0670
4.588000,-2.6822,5.1856,-17.0767,29.3255,7.6890,-27.5373,-6.2585,27.9844
4.592000,-0.1788,9.7454,-23.6034,27.0903,-0.4470,-25.4810,-13.7687,22.0835
4.596000,4.8280,13.0534,-23.2458,22.9776,-12.1593,-20.0272,-17.8814,12.8746
4.600000,1.8775,14.2157,-19.8483,12.4276,-12.4276,-6.5267,-17.4344,3.5763
4.604000,-0.2682,10.6394,-14.9310,9.1195,-7.5102,0.8941,-16.7191,3.0398
4.608000,-5.9903,4.8280,-16.9873,2.8610,-1.5199,9.1195,-20.3848,-0.9835
4.612000,-15.2886,-5.5432,-15.0204,-0.1788,0.7153,15.1098,-27.8056,-10.2818
4.616000,-18.5072,-4.4703,-18.5072,0.9835,3.9339,21.7259,-33.1700,-16.8979
4.620000,-20.6530,-9.5665,-19.1331,7.3314,10.4606,25.3022,-33.7958,-23.3352
4.624000,-21.7259,-10.9076,-17.1661,10.9076,19.3119,29.5043,-35.4946,-28.2526
4.628000,-19.5801,-12.6064,-11.6229,8.6725,23.7823,28.6996,-36.1204,-32.7229
4.632000,-15.3780,-10.7288,-15.3780,7.7784,25.3916,18.3284,-40.0543,-39.2497
4.636000,-10.5500,-9.1195,-16.5403,8.4043,23.8717,12.8746,-44.5247,-48.9056
4.640000,-0.9835,-2.2352,-9.8348,11.1759,26.2856,10.7288,-38.5344,-49.5315
4.644000,4.5598,2.4140,-4.3809,10.5500,27.0009,6.0797,-33.1700,-42.3789
4.648000,10.9971,0.3576,-0.1788,7.5102,27.6268,0.7153,-23.6928,-36.2992
4.652000,10.1030,-0.4470,-3.9339,0.6258,22.3517,-3.3975,-21.4577,-28.0738
4.656000,13.3216,2.7716,-2.3246,-1.1623,15.4674,-8.8513,-16.8979,-21.5471
4.660000,16.0038,4.8280,-4.7386,2.2352,16.7191,-8.1360,-6.5267,-10.0136
4.664000,13.3216,4.2915,-5.2750,6.3479,20.1166,-9.2089,3.1292,0.3576
4.668000,9.3877,4.2915,-6.0797,9.1195,17.2555,-12.7852,11.5335,9.2983
4.672000,2.7716,-0.8941,-9.2089,10.4606,12.7852,-20.6530,16.0038,14.9310
4.676000,2.9504,2.4140,-12.4276,12.2488,7.6890,-25.3022,17.5238,24.0505
4.680000,6.2585,12.2488,-17.5238,19.4907,0.0894,-27.6268,15.3780,23.8717
4.684000,9.5665,21.7259,-20.3848,23.3352,1.2517,-26.0174,14.8416,21.2789
4.688000,11.1759,23.4246,-19.6695,19.9378,-0.6258,-24.3187,12.0699,21.3683
4.692000,8.4937,24.9445,-18.5966,10.6394,-4.1127,-19.1331,5.9903,22.6200
4.696000,8.3148,25.7492,-18.3284,2.2352,-7.0632,-12.8746,1.8775,21.4577
4.700000,4.8280,27.8056,-16.6297,-7.9572,0.6258,-2.3246,-6.7949,14.5733
4.704000,4.1127,26.3751,-13.8581,-8.4937,10.8182,1.9670,-7.5102,7.4208
4.708000,-4.3809,19.2225,-12.0699,-10.3712,20.2954,6.9737,-9.1195,-0.7153
4.712000,-12.5170,12.4276,-11.9805,-12.7852,25.8386,8.4937,-12.5170,-7.5102
4.716000,-11.8017,9.2089,-13.5899,-11.1759,33.5276,5.4538,-19.4013,-12.9640
4.720000,-10.1030,10.2818,-17.7920,-3.3975,37.0145,4.8280,-23.2458,-19.8483
4.724000,-10.9971,14.2157,-18.7755,3.9339,42.7365,3.5763,-22.1729,-25.8386
4.728000,-10.3712,15.5568,-16.8979,6.2585,45.2399,-2.3246,-24.9445,-31.6501
4.732000,-4.1127,12.1593,-14.2157,2.1458,44.9717,-3.2187,-24.5869,-36.2098
4.736000,-1.3411,13.4110,-12.4276,0.1788,43.6306,-6.5267,-24.4081,-37.5509
4.740000,8.6725,19.3119,-7.3314,0.0894,43.4518,-5.0068,-23.2458,-31.2030
4.744000,9.4771,21.0106,-5.7220,0.5364,43.3624,-7.3314,-21.1000,-23.8717
4.748000,7.2420,20.4742,-4.7386,-0.2682,40.3225,-10.0136,-16.6297,-16.3615
4.752000,1.4305,15.0204,-7.8678,2.5034,38.1768,-11.7123,-8.1360,-9.6560
4.756000,-2.3246,10.8182,-5.9009,6.0797,36.2098,-7.3314,-1.2517,3.3975
4.760000,0.9835,9.3877,-4.3809,12.6958,30.0407,-7.5102,4.4703,15.8250
4.764000,-1.8775,14.9310,-5.1856,20.0272,28.1632,-8.4937,10.9971,22.6200
4.768000,-4.7386,17.8814,-10.9076,26.7327,25.9280,-11.7123,14.2157,27.8950
4.772000,-9.2089,12.4276,-17.7920,30.5772,22.1729,-16.6297,11.8911,26.2856
4.776000,-9.6560,11.8911,-17.1661,30.1301,19.6695,-16.0933,10.6394,25.5704
4.780000,-3.3081,14.8416,-17.4344,29.3255,11.9805,-13.2322,8.3148,26.4645
4.784000,2.3246,21.2789,-18.7755,26.7327,6.1691,-7.9572,7.0632,24.6763
4.788000,6.5267,19.9378,-21.7259,20.0272,-1.7881,-5.2750,4.0233,17.6132
4.792000,3.2187,14.0369,-26.0174,16.6297,-6.1691,1.6093,0.5364,10.5500
4.796000,-0.5364,8.6725,-28.4314,8.4937,-3.1292,12.5170,0.2682,9.2089
4.800000,-4.9174,-3.2187,-24.8551,-5.8115,5.0962,27.9844,-1.0729,7.7784
4.804000,64.9095,-5.9903,-26.3751,-5.8115,11.2653,35.1369,-1.6987,3.5763
4.808000,52.1243,-11.6229,-33.9746,-1.6093,14.4839,38.3556,-4.5598,-5.7220
4.812000,41.2166,-20.1166,-35.0475,0.8047,18.5966,36.1204,-8.2254,-16.9873
4.816000,32.9018,-27.6268,-34.8687,2.4140,23.6928,34.5111,-9.8348,-21.3683
4.820000,36.7463,-25.9280,-30.1301,3.1292,29.7725,34.2429,-12.3382,-21.1000
4.824000,41.3060,-23.7823,-25.6598,6.8843,29.7725,33.7064,-13.6793,-22.1729
4.828000,46.7598,-20.3848,-23.6928,1.5199,24.0505,25.2128,-15.0204,-27.6268
4.832000,46.5810,-20.5636,-25.5704,-2.5928,23.6928,18.8649,-16.4509,-30.3984
4.836000,46.2234,-21.9941,-22.8882,-3.0398,23.7823,12.7852,-12.5170,-24.5869
4.840000,49.4421,-21.1000,-19.2225,-5.4538,26.6433,11.1759,-3.5763,-15.4674
4.844000,50.8726,-14.9310,-13.6793,-5.9009,25.2128,7.0632,4.8280,-3.4869
4.848000,46.4022,-11.0865,-15.4674,-8.1360,25.6598,1.0729,10.1030,6.7055
4.852000,41.2166,-14.2157,-11.5335,-5.2750,23.1564,-7.0632,13.3216,9.9242
4.856000,34.6005,-11.6229,-10.9076,2.0564,22.4411,-10.2818,18.6861,15.1098
4.860000,29.2361,-11.2653,-9.2089,9.4771,25.9280,-10.5500,23.3352,25.7492
4.864000,28.6102,-11.1759,-8.2254,15.1992,24.4081,-10.9971,28.6102,32.0971
4.868000,24.9445,-6.7055,-8.5831,20.2954,21.0106,-14.2157,29.4149,33.0806
4.872000,21.0106,-1.1623,-14.7521,19.9378,13.9475,-18.9543,22.6200,28.5208
4.876000,21.5471,0.6258,-20.3848,21.8153,9.3877,-21.6365,18.9543,27.0903
4.880000,22.5306,5.5432,-15.7356,23.5140,9.8348,-19.2225,20.6530,25.2128
4.884000,24.8551,8.5831,-10.4606,24.1399,6.9737,-8.1360,20.3848,26.7327
4.888000,22.4411,9.1195,-7.8678,14.1263,5.6326,-1.5199,15.2886,24.9445
4.892000,18.5072,5.9009,-9.9242,1.1623,4.5598,3.5763,6.7055,16.6297
4.896000,7.7784,3.0398,-11.8911,-5.2750,3.3081,12.0699,-0.6258,9.9242
4.900000,-5.4538,-6.1691,-9.6560,-3.3975,13.3216,24.8551,-4.9174,0.9835
4.904000,-9.5665,-8.3148,-6.4373,-2.1458,22.3517,33.9746,-4.5598,-4.6492
4.908000,-11.8017,-8.8513,-5.4538,0.6258,24.4975,37.5509,-5.8115,-12.6064
4.912000,5.6326,-11.6229,-1.7881,-2.7716,26.9115,41.3954,-12.6958,-8.5831
4.916000,2.2352,-21.2789,9.7454,9.2089,7.2420,37.7297,-27.4479,-40.9484
4.920000,-12.4276,-13.5899,-15.5568,14.8416,38.5344,33.3488,-23.1564,-33.7064
4.924000,-0.7153,-17.3450,-7.3314,11.1759,16.8979,35.1369,-16.7191,-35.0475
4.928000,10.1030,-20.4742,6.1691,9.6560,14.7521,31.8289,-17.9708,-44.2564
4.932000,10.9076,-9.5665,12.0699,6.9737,9.5665,12.1593,-26.9115,-31.4713
4.936000,19.1331,-15.8250,11.9805,2.2352,8.2254,9.8348,-25.6598,-38.0874
4.940000,22.9776,-24.1399,6.9737,5.7220,5.9903,12.7852,-8.6725,-19.8483
4.944000,14.8416,-19.3119,18.0602,7.9572,2.9504,18.8649,1.0729,-16.4509
4.948000,13.6793,-17.7920,17.9708,14.9310,2.6822,17.2555,8.6725,-7.8678
4.952000,9.6560,-25.2128,18.1496,8.1360,-5.3644,12.8746,15.0204,0.8047
4.956000,7.6890,-25.9280,9.2983,12.6064,-6.8843,6.8843,16.2721,4.6492
4.960000,8.8513,-6.7949,22.9776,3.1292,-0.3576,10.8182,29.8619,8.2254
4.964000,-2.5034,-16.2721,10.6394,36.8357,-1.1623,-12.2488,19.1331,2.8610
4.968000,6.8843,-10.7288,-3.3975,20.1166,-5.4538,17.6132,11.8017,15.4674
4.972000,-1.7881,0.4470,5.6326,22.3517,-19.5801,4.7386,17.0767,19.5801
4.976000,0.3576,-10.7288,-3.6657,25.2128,-17.9708,9.3877,16.2721,9.2089
4.980000,7.5996,2.3246,2.2352,14.7521,-13.9475,10.1924,8.7619,13.5899
4.984000,12.3382,2.0564,0.5364,20.3848,-19.4013,7.0632,6.0797,15.3780
4.988000,9.9242,-11.9805,-10.9971,7.5996,-19.2225,22.8882,3.6657,17.9708
4.992000,-10.0136,-20.4742,-12.1593,-8.1360,-13.3216,28.2526,-0.8941,11.0865
4.996000,-13.0534,-21.9941,-13.4110,-12.8746,-10.5500,28.8785,1.6987,2.3246
5.000000,-13.3216,-24.7657,-9.2983,-8.7619,3.1292,33.7064,-6.8843,-18.5966
5.004000,-13.2322,-21.1895,-15.6462,-4.0233,9.3877,32.0971,-10.4606,-24.7657
5.008000,-15.4674,-23.5140,-13.4110,-5.7220,14.9310,28.6996,-10.6394,-27.0009
5.012000,-14.6627,-25.0340,-16.7191,-4.9174,12.9640,25.7492,-16.6297,-36.1204
5.016000,-9.7454,-24.3187,-9.0301,-5.3644,7.8678,21.0106,-24.7657,-38.9814
5.020000,0.8941,-17.9708,-6.2585,-8.4937,6.2585,10.5500,-25.7492,-41.0378
5.024000,8.5831,-15.4674,-1.6093,-3.2187,7.1526,6.5267,-23.5140,-36.0310
5.028000,9.9242,-15.5568,-1.6093,-5.0962,8.0466,3.5763,-21.5471,-29.0573
5.032000,7.2420,-17.0767,1.5199,-6.3479,6.6161,-4.1127,-20.4742,-23.8717
5.036000,7.6890,-17.2555,6.2585,-5.9903,1.6093,-10.4606,-14.8416,-16.0933
5.040000,9.4771,-8.6725,10.9076,-2.7716,0.0894,-9.0301,-9.3877,-6.4373
5.044000,7.7784,-4.1127,12.1593,3.0398,0.6258,-10.6394,-1.4305,1.1623
5.048000,3.9339,-4.1127,6.0797,11.1759,-0.5364,-13.9475,5.8115,2.0564
5.052000,-4.0233,-2.9504,1.6093,15.2886,-3.5763,-13.8581,7.5102,6.9737
5.056000,-2.5928,-3.5763,1.6987,17.8814,-1.8775,-18.0602,7.3314,10.6394
5.060000,0.0000,5.1856,2.4140,25.7492,0.1788,-18.5966,9.8348,15.4674
5.064000,2.2352,10.9076,-0.7153,32.2759,-3.4869,-21.1000,7.4208,13.2322
5.068000,3.3975,14.0369,-5.2750,31.2030,-12.4276,-16.9873,4.9174,6.7949
5.072000,-2.6822,11.8911,-10.0136,26.3751,-17.4344,-14.9310,1.4305,2.1458
5.076000,-1.8775,10.1030,-10.8182,19.8483,-18.9543,-5.3644,-4.5598,1.9670
5.080000,-1.6987,13.0534,-3.9339,12.5170,-19.1331,3.9339,-6.8843,0.9835
5.084000,0.8941,18.9543,-0.5364,3.9339,-19.3119,14.0369,-10.9076,1.6987
5.088000,-3.7551,20.2954,0.5364,-2.8610,-20.9212,15.3780,-21.0106,-3.9339
5.092000,-10.5500,12.5170,-1.8775,-9.1195,-19.5801,21.1895,-26.2856,-14.0369
5.096000,-18.8649,2.3246,-5.0068,-7.0632,-12.9640,25.3022,-27.8056,-20.4742
5.100000,-27.5373,-3.2187,-0.4470,-5.0962,0.1788,33.3488,-31.2924,-31.8289
5.104000,-21.1000,-0.2682,2.3246,-0.5364,4.0233,30.1301,-32.6335,-35.8522
5.108000,-17.7920,-5.6326,-2.7716,-2.2352,5.8115,26.8221,-36.3886,-42.2895
5.112000,-14.4839,-12.5170,-9.9242,-0.5364,3.8445,22.7094,-42.0213,-48.7268
5.116000,-6.6161,-17.1661,-9.5665,-5.6326,4.2021,15.3780,-37.7297,-46.3128
5.120000,-1.1623,-12.4276,-6.3479,-9.8348,7.0632,13.9475,-31.6501,-39.8755
5.124000,11.7123,-8.6725,6.2585,-9.5665,4.6492,10.9076,-26.0174,-35.1369
5.128000,16.8979,-6.1691,9.2983,-12.5170,-2.8610,11.0865,-24.1399,-27.2691
5.132000,16.1827,-11.1759,6.9737,-16.8085,-8.4043,7.4208,-19.4907,-22.2623
5.136000,10.4606,-17.5238,8.5831,-13.0534,-8.0466,6.6161,-11.2653,-13.1428
5.140000,11.7123,-16.6297,8.2254,-10.1924,-1.1623,3.0398,-2.5928,0.1788
5.144000,12.1593,-13.5899,13.0534,-3.4869,-2.5928,-1.3411,5.5432,8.5831
5.148000,9.0301,-7.6890,11.0865,4.1127,-0.3576,-3.3975,11.4441,13.8581
5.152000,0.9835,-6.5267,4.6492,9.2983,-2.4140,-7.4208,15.1098,14.1263
5.156000,-0.3576,-7.2420,-3.4869,13.2322,-6.9737,-10.4606,15.8250,13.5899
5.160000,3.2187,-0.7153,-7.5996,13.3216,-5.2750,-9.8348,18.7755,18.2390
5.164000,4.7386,6.7055,-6.9737,12.0699,-2.0564,-10.9076,16.0933,23.4246
5.168000,8.9407,9.3877,-6.7949,3.3975,-5.9009,-9.5665,9.5665,24.7657
5.172000,7.9572,11.7123,-12.5170,-3.2187,-10.9971,-9.2089,-0.5364,20.7424
5.176000,5.3644,10.4606,-14.4839,-4.9174,-15.0204,-5.1856,-8.6725,16.7191
5.180000,3.1292,7.4208,-13.5005,-5.8115,-9.9242,3.2187,-10.5500,14.6627
5.184000,1.1623,3.7551,-8.2254,-7.2420,-0.9835,10.7288,-13.0534,16.7191
5.188000,-3.3975,-2.7716,-3.3975,-9.2983,3.2187,14.9310,-17.7026,13.0534
5.192000,-7.5102,-3.7551,-4.1127,-15.6462,7.3314,13.9475,-21.7259,3.5763
5.196000,-14.3051,-7.8678,-4.5598,-16.5403,13.1428,10.6394,-26.4645,-5.0962
5.200000,-10.3712,-11.7123,-5.9009,-4.5598,26.7327,14.3945,-27.3585,-18.7755
5.204000,-2.3246,-6.8843,-4.8280,-1.7881,29.8619,10.1924,-25.3022,-24.9445
5.208000,3.3975,-2.2352,-2.5034,-6.0797,30.3984,5.9009,-26.0174,-27.4479
5.212000,4.2021,-1.5199,-1.5199,-5.8115,23.5140,0.9835,-28.8785,-32.0077
5.216000,6.1691,-1.3411,-0.9835,-9.3877,21.9941,-3.1292,-31.0242,-28.3420
5.220000,12.4276,0.6258,2.3246,-8.8513,19.2225,-4.6492,-25.3022,-22.5306
5.224000,15.6462,2.2352,7.1526,-11.0865,19.8483,-6.6161,-15.6462,-12.2488
5.228000,15.2886,0.0894,10.9076,-15.5568,21.1000,-10.9076,-8.3148,-1.0729
5.232000,14.0369,0.7153,12.6064,-20.2060,14.5733,-16.2721,-4.3809,5.5432
5.236000,10.7288,1.9670,14.7521,-16.0038,6.1691,-22.3517,1.1623,10.1030
5.240000,7.6890,2.8610,11.7123,-6.8843,6.6161,-25.4810,6.7949,14.4839
5.244000,7.7784,3.4869,10.6394,2.5034,7.4208,-26.0174,14.8416,20.3848
5.248000,4.1127,2.6822,4.9174,7.8678,8.5831,-26.9115,21.0106,25.9280
5.252000,4.4703,3.3081,0.2682,7.4208,-0.0894,-26.4645,20.7424,27.4479
5.256000,7.0632,7.2420,-2.7716,9.4771,-6.4373,-24.9445,20.7424,24.7657
5.260000,12.1593,14.3051,-4.7386,13.1428,-9.5665,-18.0602,21.3683,25.7492
5.264000,12.2488,18.3284,-5.7220,16.0038,-11.3547,-9.0301,20.2954,25.4810
5.268000,13.9475,17.1661,-7.1526,8.4937,-16.3615,-2.1458,19.1331,26.6433
5.272000,13.0534,11.9805,-5.8115,-4.7386,-19.6695,6.0797,14.5733,27.4479
5.276000,14.0369,10.9076,-5.0068,-11.8017,-23.1564,15.8250,9.8348,27.6268
5.280000,12.2488,11.7123,-2.6822,-14.4839,-21.8153,22.2623,4.2915,25.2128
5.284000,7.8678,5.9009,-5.9903,-14.5733,-18.9543,31.5607,4.1127,18.2390
5.288000,-1.6987,-1.6093,-7.6890,-15.1992,-14.9310,35.6734,1.6987,9.2089
5.292000,-9.8348,-11.8911,-12.2488,-14.8416,-8.0466,35.4052,-3.8445,-0.5364
5.296000,-11.1759,-16.0038,-15.4674,-13.2322,-0.6258,30.0407,-7.0632,-9.2983
5.300000,-2.0564,-16.9873,-18.7755,-5.2750,4.1127,25.8386,-14.3945,-19.7589
5.304000,7.2420,-16.7191,-18.2390,-1.5199,6.7055,19.5801,-14.5733,-22.9776
5.308000,10.1924,-17.7026,-21.1895,-2.6822,6.4373,11.9805,-9.9242,-23.9611
5.312000,14.7521,-19.0437,-18.3284,-8.9407,4.7386,2.0564,-12.2488,-22.4411
5.316000,22.0835,-15.4674,-16.0038,-13.4110,1.4305,-1.4305,-12.2488,-14.3945
5.320000,29.2361,-9.2983,-8.0466,-14.5733,3.7551,-4.0233,-5.7220,-0.5364
5.324000,29.4149,-5.6326,-4.2915,-12.8746,5.2750,-4.4703,1.0729,7.0632
5.328000,24.4081,-9.7454,-2.3246,-14.6627,7.6890,-14.1263,8.1360,14.3051
5.332000,17.7920,-13.6793,-5.2750,-15.0204,9.1195,-22.7094,12.8746,17.1661
5.336000,14.3051,-15.5568,-4.4703,-11.3547,7.7784,-31.8289,21.3683,26.7327
5.340000,12.6064,-7.7784,-6.4373,-7.8678,7.9572,-36.7463,31.2030,31.8289
5.344000,13.8581,1.0729,-7.6890,3.4869,6.7055,-36.2098,34.6005,35.0475
5.348000,13.4110,1.0729,-11.7123,9.8348,0.3576,-35.4946,36.1204,35.7628
5.352000,13.5005,1.6987,-19.0437,14.8416,-2.6822,-38.6238,34.4217,29.8619
5.356000,16.1827,4.4703,-24.0505,15.8250,-5.0962,-34.3323,30.4878,34.4217
5.360000,22.5306,7.2420,-22.8882,16.5403,-8.4937,-25.5704,28.4314,36.7463
5.364000,25.9280,13.5899,-20.6530,14.5733,-10.0136,-15.4674,24.4081,39.6967
5.368000,21.3683,12.6958,-23.7823,9.8348,-11.6229,-5.4538,15.9144,33.1700
5.372000,16.6297,6.5267,-27.0009,4.4703,-12.5170,0.8941,7.6890,30.3090
5.376000,11.9805,0.1788,-25.5704,-1.7881,-8.8513,7.0632,0.9835,24.6763
5.380000,11.9805,-5.2750,-20.1166,-7.2420,-2.4140,14.9310,0.6258,24.8551
5.384000,9.9242,-9.1195,-21.8153,-9.0301,3.1292,17.2555,-0.8941,19.2225
5.388000,4.3809,-14.7521,-21.6365,-8.2254,1.6093,20.1166,-5.6326,10.9076
5.392000,0.4470,-22.4411,-24.4081,-7.7784,3.4869,19.5801,-11.5335,-6.9737
5.396000,-1.2517,-26.4645,-27.0903,-3.5763,6.7055,20.4742,-19.2225,-19.7589
5.400000,10.4606,-24.9445,-21.5471,3.6657,8.8513,17.5238,-25.1234,-28.5208
5.404000,20.2060,-19.8483,-13.6793,9.6560,6.8843,16.1827,-26.6433,-26.2856
5.408000,24.0505,-21.0106,-12.5170,9.5665,-0.9835,12.8746,-22.4411,-26.9115
5.412000,26.4645,-26.8221,-10.3712,4.2021,-3.4869,9.7454,-19.9378,-29.4149
5.416000,27.0903,-31.5607,-6.6161,1.0729,-2.5928,10.1924,-15.6462,-23.3352
5.420000,32.4547,-30.3984,2.3246,1.0729,-3.1292,5.4538,-11.2653,-12.1593
5.424000,33.5276,-23.0670,8.0466,-4.7386,-4.8280,7.5996,-5.8115,-0.6258
5.428000,28.5208,-21.3683,7.6890,-4.0233,-10.6394,2.5034,-0.3576,4.7386
5.432000,22.0835,-24.5869,5.2750,-1.0729,-16.2721,-1.1623,3.5763,7.5102
5.436000,13.1428,-28.6996,4.2021,2.3246,-18.1496,-7.3314,12.5170,9.4771
5.440000,13.8581,-26.9115,1.5199,5.9009,-20.0272,-9.7454,20.6530,13.1428
5.444000,15.7356,-16.1827,2.5928,12.5170,-20.7424,-6.7055,24.6763,18.0602
5.448000,14.9310,-9.2983,-0.9835,15.4674,-26.1962,-6.9737,19.4907,16.8085
5.452000,16.5403,-15.5568,-9.9242,13.8581,-37.4615,-11.1759,14.9310,13.0534
5.456000,18.9543,-12.2488,-13.9475,12.0699,-39.5179,-5.5432,12.6064,11.8017
5.460000,21.1895,-6.7949,-14.2157,9.5665,-37.2827,5.3644,9.6560,12.6064
5.464000,22.9776,-6.4373,-7.3314,6.6161,-36.5675,10.1924,7.6890,16.8979
5.468000,20.6530,-6.4373,-5.7220,-2.9504,-35.5840,16.2721,3.2187,14.6627
5.472000,15.6462,-9.5665,-5.7220,-12.4276,-34.5111,17.6132,-2.5034,7.4208
5.476000,7.5996,-17.2555,-9.6560,-16.1827,-27.2691,22.3517,-6.7949,0.0894
5.480000,2.5928,-20.2954,-12.9640,-16.1827,-19.8483,27.5373,-6.7949,-0.4470
5.484000,-0.6258,-20.4742,-12.5170,-13.8581,-10.2818,28.4314,-10.6394,-1.6093
5.488000,-2.3246,-20.6530,-14.3051,-16.2721,-4.2915,23.2458,-16.5403,-6.7949
5.492000,-5.9009,-17.4344,-18.5966,-16.1827,-5.9903,16.2721,-20.6530,-10.3712
5.496000,-9.3877,-16.8085,-14.4839,-11.9805,-3.3975,9.4771,-25.0340,-17.7026
5.500000,-1.1623,-13.7687,-10.1030,2.5034,5.1856,3.8445,-28.5208,-23.0670
5.504000,11.8017,-8.8513,-1.2517,6.1691,3.3081,0.8047,-26.6433,-19.0437
5.508000,16.5403,-4.2915,8.3148,3.6657,1.6093,-3.0398,-26.6433,-15.9144
5.512000,18.6861,-6.5267,10.0136,0.9835,-3.6657,-13.2322,-23.3352,-9.3877
5.516000,17.9708,-10.0136,10.9076,0.4470,-6.0797,-20.1166,-16.4509,-2.5034
5.520000,15.9144,-7.5102,15.0204,-0.8047,-0.8047,-23.7823,-8.5831,4.0233
5.524000,13.4110,-1.6987,19.2225,0.3576,2.8610,-25.5704,-2.2352,14.6627
5.528000,7.6890,1.9670,21.1895,-0.3576,-0.7153,-29.7725,3.1292,20.2954
5.532000,2.5928,5.4538,17.5238,-0.7153,-4.8280,-33.5276,3.3081,20.3848
5.536000,-5.1856,9.1195,12.7852,2.1458,-8.2254,-40.5908,5.2750,12.6958
5.540000,-6.5267,11.0865,9.0301,11.8911,-8.3148,-37.6403,8.3148,12.5170
5.544000,-2.0564,19.0437,6.7055,20.2060,-6.0797,-30.6666,10.2818,17.7920
5.548000,-0.9835,22.0835,0.0894,20.2954,-12.1593,-30.6666,7.6890,14.8416
5.552000,0.7153,27.8056,-3.4869,14.0369,-18.5072,-24.8551,1.5199,11.4441
5.556000,1.5199,28.3420,-3.6657,14.7521,-26.2856,-20.8318,-0.9835,10.1924
5.560000,2.5928,23.9611,-1.4305,13.9475,-25.3916,-9.5665,-3.0398,9.0301
5.564000,-0.4470,20.9212,-1.6093,9.7454,-20.0272,1.9670,-1.5199,6.7949
5.568000,-4.8280,17.0767,-3.9339,2.1458,-14.4839,13.0534,-5.1856,-0.1788
5.572000,-11.9805,10.5500,-7.9572,-6.9737,-12.9640,19.5801,-9.3877,-3.7551
5.576000,-16.1827,7.7784,-6.3479,-14.8416,-10.0136,22.2623,-12.0699,-6.8843
5.580000,-20.7424,7.4208,-6.1691,-14.3051,-3.3081,24.9445,-11.1759,-15.2886
5.584000,-23.7823,2.9504,-5.9009,-10.6394,2.0564,29.5937,-14.1263,-28.7890
5.588000,-28.1632,-2.1458,-9.7454,-8.6725,8.7619,27.2691,-15.0204,-37.7297
5.592000,-26.6433,-2.0564,-14.4839,-5.3644,9.2089,21.1000,-18.9543,-45.2399
5.596000,-18.0602,-0.5364,-8.4043,-1.5199,8.2254,17.7920,-20.4742,-44.7929
5.600000,0.4470,3.9339,-1.5199,2.5928,3.2187,12.9640,-16.0933,-42.6471
5.604000,6.5267,1.0729,2.8610,5.3644,5.4538,10.2818,-14.1263,-38.7132
5.608000,10.6394,-0.2682,4.1127,1.6987,4.2915,8.0466,-12.7852,-32.4547
5.612000,11.8017,1.4305,7.9572,-2.0564,-2.9504,-0.6258,-12.1593,-23.8717
5.616000,12.9640,-1.0729,11.3547,-5.9903,-5.1856,-7.6890,-6.3479,-14.3051
5.620000,12.7852,2.6822,17.1661,-5.0068,-6.6161,-12.6064,2.5034,-6.2585
5.624000,10.2818,2.5034,18.6861,0.9835,-3.3081,-16.4509,10.2818,-1.2517
5.628000,4.9174,5.4538,17.7026,5.2750,-2.8610,-21.0106,14.6627,0.0894
5.632000,0.7153,6.1691,7.4208,5.5432,-4.6492,-25.6598,19.1331,0.4470
5.636000,0.9835,12.7852,4.4703,6.7949,-8.9407,-27.8056,18.9543,2.2352
5.640000,7.3314,18.8649,3.7551,15.3780,-9.8348,-27.0903,19.7589,5.9009
5.644000,10.2818,25.7492,2.2352,21.6365,-12.0699,-25.8386,19.4013,10.9076
5.648000,12.0699,24.6763,-2.0564,22.1729,-12.6958,-24.4975,16.2721,7.2420
5.652000,15.0204,22.4411,-8.9407,18.1496,-12.3382,-23.1564,13.4110,4.5598
5.656000,15.2886,19.4013,-14.3051,13.1428,-16.8979,-19.5801,12.2488,6.4373
5.660000,15.8250,20.5636,-7.6890,10.9076,-15.6462,-8.2254,11.9805,10.7288
5.664000,19.9378,19.9378,-1.2517,4.2915,-12.9640,-3.6657,8.2254,9.0301
5.668000,10.9971,13.2322,-2.7716,-1.0729,-6.2585,-0.7153,1.2517,2.5928
5.672000,-1.4305,4.5598,-7.0632,-7.4208,3.5763,-1.6987,-3.8445,-8.4043
5.676000,-9.2983,-0.0000,-11.8017,-4.4703,10.7288,-0.3576,-6.5267,-15.1098
5.680000,-11.3547,7.8678,-10.1030,-2.4140,18.6861,1.2517,-8.1360,-17.7026
5.684000,-6.7949,12.4276,-6.1691,2.2352,21.7259,4.9174,-9.2089,-24.1399
5.688000,-4.0233,12.2488,-4.5598,5.0962,26.4645,1.1623,-15.7356,-29.5937
